user_id,evidence_category,primary_failure_type,why_repair_was_required,semantic_repair,formatting_only,raw_word_count,final_word_count,absolute_word_reduction,materially_compressed,operation_types
26081,weak_or_ambiguous,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was weak_or_ambiguous and supported no negative genre.,True,False,128,85,43,True,format_add_summary_prefix;grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
26161,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,143,117,26,False,remove_additional_negative_or_abstention_span
26328,weak_or_ambiguous,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was weak_or_ambiguous and supported no negative genre.,True,False,126,69,57,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
26413,supported_negative,inappropriate_abstention_despite_supported_negative_genre,"Raw V2 abstained even though deterministic repeated rating evidence supported the narrow negative genre set ['Comedy', 'Fantasy'].",True,False,79,82,-3,False,format_add_summary_prefix;abstention_to_supported_negative
26629,weak_or_ambiguous,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was weak_or_ambiguous and supported no negative genre.,True,False,117,72,45,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
26972,supported_negative,overbroad_negative_claim_narrowed_to_supported_genres,"Raw V2 made a negative claim broader than the licensed genre evidence; the repair retained only ['Children', 'Fantasy'].",True,False,101,72,29,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
27915,weak_or_ambiguous,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was weak_or_ambiguous and supported no negative genre.,True,False,171,130,41,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
27920,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,132,93,39,True,remove_additional_negative_or_abstention_span
28018,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,145,95,50,True,format_add_summary_prefix;remove_additional_negative_or_abstention_span
28033,no_negative_evidence,formatting_only,Only deterministic prefix/placeholder/grammar normalization was needed.,False,True,74,69,5,False,format_malformed_abstention_leadin
28207,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,89,61,28,True,format_add_summary_prefix;remove_additional_negative_or_abstention_span
28538,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,142,110,32,True,remove_additional_negative_or_abstention_span
28771,supported_negative,overbroad_negative_claim_narrowed_to_supported_genres,"Raw V2 made a negative claim broader than the licensed genre evidence; the repair retained only ['Animation', 'Children', 'Comedy'].",True,False,103,87,16,False,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
28849,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,123,84,39,True,remove_additional_negative_or_abstention_span
29413,weak_or_ambiguous,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was weak_or_ambiguous and supported no negative genre.,True,False,101,71,30,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
29437,no_negative_evidence,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,130,89,41,True,format_malformed_abstention_leadin;remove_additional_negative_or_abstention_span
29484,no_negative_evidence,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,115,83,32,True,remove_additional_negative_or_abstention_span
29573,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,127,79,48,True,remove_additional_negative_or_abstention_span
29863,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,112,73,39,True,format_add_summary_prefix;remove_additional_negative_or_abstention_span
30028,no_negative_evidence,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,113,76,37,True,remove_additional_negative_or_abstention_span
30115,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,82,62,20,True,remove_additional_negative_or_abstention_span
30281,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,106,86,20,False,remove_additional_negative_or_abstention_span
30751,no_negative_evidence,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,112,76,36,True,remove_additional_negative_or_abstention_span
31072,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,142,100,42,True,remove_additional_negative_or_abstention_span
31258,supported_negative,inappropriate_abstention_despite_supported_negative_genre,Raw V2 abstained even though deterministic repeated rating evidence supported the narrow negative genre set ['War'].,True,False,127,92,35,True,format_add_summary_prefix;abstention_to_supported_negative;remove_additional_negative_or_abstention_span
31454,weak_or_ambiguous,formatting_only,Only deterministic prefix/placeholder/grammar normalization was needed.,False,True,88,89,-1,False,format_add_summary_prefix
31707,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,118,99,19,False,remove_additional_negative_or_abstention_span
31715,supported_negative,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,118,78,40,True,remove_additional_negative_or_abstention_span;remove_additional_negative_or_abstention_span
32037,no_negative_evidence,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,106,78,28,True,remove_additional_negative_or_abstention_span
32064,no_negative_evidence,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,122,81,41,True,remove_additional_negative_or_abstention_span
32754,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,130,78,52,True,remove_additional_negative_or_abstention_span
32956,supported_negative,inappropriate_abstention_despite_supported_negative_genre,"Raw V2 abstained even though deterministic repeated rating evidence supported the narrow negative genre set ['Children', 'Horror'].",True,False,131,103,28,True,format_add_summary_prefix;abstention_to_supported_negative;remove_additional_negative_or_abstention_span
33151,supported_negative,inappropriate_abstention_despite_supported_negative_genre,"Raw V2 abstained even though deterministic repeated rating evidence supported the narrow negative genre set ['Children', 'IMAX', 'Romance'].",True,False,117,79,38,True,abstention_to_supported_negative;remove_additional_negative_or_abstention_span
33158,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,127,106,21,False,remove_additional_negative_or_abstention_span
